ID,Severity,is_severe,split
A-3767706,2,0,train
A-935030,2,0,test
A-2640159,2,0,train
A-291185,2,0,test
A-6309845,2,0,train
A-3545416,2,0,train
A-4223306,2,0,test
A-6227724,2,0,train
A-2840969,2,0,train
A-5046723,2,0,test
A-7302586,2,0,test
A-6451768,2,0,train
A-2515671,2,0,train
A-6796277,2,0,train
A-5568304,2,0,test
A-1850993,2,0,train
A-2192184,2,0,train
A-4352414,2,0,train
A-334331,2,0,test
A-5314029,2,0,test
A-3636327,2,0,train
A-699887,3,1,test
A-340580,2,0,train
A-7324612,2,0,train
A-1311351,3,1,train
A-4733712,2,0,train
A-7353118,2,0,train
A-7105639,2,0,train
A-7421872,2,0,train
A-5067296,2,0,train
A-6333377,2,0,test
A-5300967,2,0,test
A-6048566,2,0,train
A-4719473,2,0,train
A-7213558,2,0,train
A-7514465,2,0,train
A-1548770,2,0,train
A-7254374,2,0,train
A-489351,2,0,train
A-7453131,3,1,train
A-6558149,2,0,train
A-3065435,3,1,train
A-2996673,2,0,train
A-5649716,2,0,train
A-4610723,2,0,train
A-269674,2,0,train
A-3355170,2,0,train
A-5042321,2,0,test
A-4412113,2,0,train
A-6888495,2,0,train
A-2450968,2,0,train
A-1862065,2,0,train
A-5749932,2,0,train
A-104313,2,0,train
A-5275770,2,0,train
A-3670281,2,0,test
A-6044836,2,0,test
A-6992961,2,0,train
A-7687356,3,1,train
A-4306614,2,0,train
A-282020,2,0,test
A-4257373,2,0,test
A-4758758,2,0,train
A-4769336,2,0,train
A-1776693,2,0,train
A-4829912,2,0,train
A-6058365,2,0,train
A-620639,1,0,test
A-7385391,2,0,train
A-3695316,2,0,train
A-7513105,2,0,train
A-3587636,2,0,train
A-3961200,2,0,train
A-1586020,3,1,train
A-2818555,2,0,train
A-7244188,2,0,test
A-543987,2,0,train
A-4582177,2,0,test
A-982149,2,0,test
A-2471,2,0,test
A-5167542,2,0,train
A-781814,2,0,train
A-2320732,2,0,train
A-4473234,2,0,train
A-319337,2,0,train
A-2460662,2,0,train
A-295614,3,1,train
A-3539332,2,0,train
A-5134246,2,0,train
A-4513715,2,0,train
A-5252005,2,0,train
A-6194574,2,0,test
A-833392,3,1,train
A-4554602,2,0,train
A-4148912,2,0,test
A-7556322,2,0,train
A-1087814,3,1,train
A-4065368,2,0,train
A-1700289,3,1,train
A-7636325,2,0,train
A-95614,2,0,train
A-2646299,3,1,train
A-6393937,2,0,train
A-822015,2,0,test
A-7245021,2,0,test
A-5404792,2,0,train
A-7249018,2,0,train
A-6142038,2,0,test
A-4560101,2,0,train
A-2748538,3,1,train
A-1751346,2,0,train
A-6916720,2,0,train
A-4865378,2,0,train
A-3694454,2,0,train
A-715209,2,0,train
A-2299607,2,0,train
A-3038635,2,0,train
A-7751109,2,0,test
A-5976880,2,0,train
A-3256829,2,0,test
A-7112686,2,0,test
A-1337041,3,1,train
A-1776602,2,0,train
A-7634982,2,0,test
A-4851431,2,0,train
A-5343047,2,0,test
A-3824318,2,0,train
A-2594207,3,1,train
A-4574479,2,0,test
A-5357731,2,0,train
A-7648201,2,0,train
A-2191521,3,1,train
A-2152584,3,1,train
A-1761199,3,1,test
A-6757166,2,0,train
A-349048,2,0,train
A-2531660,2,0,train
A-7086813,2,0,train
A-1684691,2,0,train
A-465096,3,1,test
A-643071,2,0,train
A-6782739,2,0,train
A-7008918,2,0,train
A-7244183,2,0,test
A-6813533,2,0,train
A-861789,2,0,train
A-5651046,2,0,test
A-2230127,3,1,train
A-2567618,2,0,train
A-5084690,2,0,train
A-1834283,3,1,test
A-353462,3,1,train
A-3350405,2,0,train
A-3730375,2,0,train
A-25661,3,1,test
A-3759602,2,0,test
A-929538,3,1,test
A-7546084,2,0,train
A-691711,2,0,train
A-6840357,2,0,train
A-7591835,2,0,train
A-2794211,2,0,train
A-649758,2,0,train
A-1690109,2,0,train
A-5879748,2,0,train
A-1474643,2,0,test
A-2823207,2,0,train
A-7407413,2,0,train
A-7226413,2,0,test
A-6300538,2,0,train
A-432329,2,0,train
A-99361,2,0,train
A-4294946,2,0,train
A-4116828,2,0,train
A-4173028,2,0,train
A-1617004,2,0,train
A-4457451,2,0,train
A-2259412,2,0,train
A-3974780,2,0,train
A-5873375,2,0,train
A-4549961,2,0,train
A-7143074,2,0,train
A-5419566,2,0,train
A-6401086,2,0,train
A-6245849,2,0,train
A-6687421,2,0,train
A-1533678,3,1,train
A-5521648,2,0,train
A-5756455,2,0,train
A-3733941,2,0,train
A-7349809,2,0,train
A-7165046,2,0,train
A-6565459,2,0,train
A-703138,2,0,train
A-4339760,2,0,train
A-7348394,2,0,test
A-5298938,2,0,train
A-6586848,2,0,train
A-1408410,2,0,train
A-7032385,2,0,train
A-815666,2,0,train
A-5956997,2,0,train
A-75959,3,1,test
A-7359328,2,0,train
A-2215585,2,0,test
A-4149060,2,0,train
A-1694373,2,0,train
A-2904063,2,0,train
A-6575442,2,0,train
A-7271763,2,0,train
A-493611,3,1,train
A-454359,2,0,train
A-7711986,2,0,train
A-732985,2,0,test
A-6371962,2,0,test
A-92105,2,0,train
A-70348,3,1,train
A-5123540,2,0,test
A-1095262,2,0,train
A-640752,2,0,train
A-1197501,3,1,train
A-2648722,2,0,train
A-1101071,3,1,test
A-2522947,2,0,train
A-6756727,2,0,test
A-766778,2,0,train
A-7658453,3,1,train
A-7599704,2,0,train
A-5696431,2,0,test
A-2876910,2,0,test
A-7494850,2,0,train
A-115901,3,1,train
A-1238914,2,0,train
A-3435065,2,0,train
A-2300445,2,0,train
A-6824615,2,0,test
A-4481957,2,0,train
A-1196401,2,0,train
A-4188162,2,0,train
A-303692,2,0,train
A-1887446,2,0,train
A-435575,2,0,train
A-7207743,2,0,test
A-7291091,2,0,train
A-7302633,2,0,train
A-4566390,2,0,test
A-4974816,2,0,train
A-5094488,2,0,train
A-5290672,2,0,train
A-6222952,2,0,train
A-6320190,2,0,train
A-33030,3,1,train
A-6625298,2,0,train
A-7418770,2,0,train
A-6602704,2,0,train
A-26357,2,0,train
A-4970198,2,0,train
A-458314,3,1,train
A-4323267,2,0,train
A-6849951,2,0,test
A-50317,3,1,train
A-4807966,2,0,train
A-3340181,2,0,test
A-566869,1,0,train
A-1825866,2,0,train
A-2686588,3,1,test
A-2365246,2,0,test
A-7332947,2,0,train
A-1415976,2,0,test
A-2728385,3,1,train
A-4087004,2,0,train
A-6195865,2,0,train
A-6046250,2,0,train
A-903009,2,0,test
A-3424683,2,0,train
A-6317807,2,0,train
A-3698052,2,0,train
A-2754464,2,0,train
A-3340412,2,0,train
A-6878646,2,0,train
A-7254232,2,0,test
A-332034,2,0,train
A-50894,2,0,train
A-6287574,2,0,train
A-838677,3,1,train
A-5699192,2,0,train
A-2164619,2,0,train
A-1216485,2,0,train
A-3105987,3,1,train
A-7366011,2,0,train
A-7277027,2,0,train
A-6339417,2,0,train
A-95340,2,0,train
A-5393369,2,0,train
A-7210109,2,0,train
A-7746,3,1,train
A-6229468,2,0,train
A-27165,2,0,train
A-7070556,2,0,train
A-5379961,2,0,train
A-5644823,2,0,train
A-999701,2,0,train
A-930595,3,1,train
A-2343390,3,1,test
A-101962,2,0,train
A-5018489,2,0,train
A-4285667,2,0,test
A-7109786,2,0,train
A-5777001,2,0,train
A-634842,2,0,test
A-80243,2,0,test
A-6093209,2,0,train
A-7065205,2,0,train
A-4878277,2,0,test
A-5774490,2,0,train
A-4765525,2,0,train
A-1709447,2,0,train
A-1324466,3,1,test
A-3367541,2,0,test
A-1594513,3,1,train
A-2806341,3,1,train
A-7313603,2,0,train
A-7295545,2,0,test
A-2544066,2,0,train
A-5769725,2,0,train
A-352057,2,0,train
A-4797329,2,0,train
A-859114,2,0,train
A-1505476,3,1,train
A-1303573,2,0,test
A-3550111,2,0,train
A-2703464,2,0,test
A-485701,2,0,train
A-4579180,2,0,test
A-2568626,2,0,train
A-1574109,2,0,train
A-1424338,3,1,train
A-3948567,2,0,train
A-1505080,3,1,train
A-4698745,2,0,train
A-3376329,2,0,train
A-112529,2,0,train
A-4996854,2,0,train
A-89151,2,0,train
A-6470833,2,0,train
A-4875589,2,0,train
A-7069415,2,0,train
A-3789479,2,0,train
A-5263925,2,0,train
A-6630,2,0,train
A-4344973,2,0,train
A-2379085,3,1,train
A-3926484,2,0,train
A-22732,3,1,train
A-6909572,2,0,train
A-3809811,2,0,train
A-5695951,2,0,train
A-4632368,2,0,train
A-3839866,2,0,train
A-5933474,2,0,test
A-4918582,2,0,train
A-2761731,3,1,train
A-6413849,2,0,train
A-5720938,2,0,train
A-6876030,2,0,test
A-2685722,2,0,train
A-3707369,2,0,test
A-3960978,2,0,train
A-5587371,2,0,train
A-5392941,2,0,train
A-1623339,3,1,train
A-491619,3,1,train
A-4566469,2,0,train
A-4144362,2,0,train
A-1360664,2,0,train
A-6934270,2,0,train
A-1173892,2,0,train
A-4887168,2,0,train
A-5484028,2,0,test
A-7217073,2,0,train
A-6585498,2,0,train
A-1531238,2,0,test
A-7149832,2,0,train
A-7215684,2,0,train
A-4868744,2,0,train
A-4080780,2,0,train
A-1438933,3,1,test
A-497160,3,1,test
A-4917368,2,0,train
A-6889818,2,0,train
A-1615025,2,0,test
A-5723675,2,0,train
A-6229220,2,0,train
A-4974799,2,0,train
A-3770669,2,0,train
A-6258571,2,0,train
A-2627544,2,0,test
A-4354905,2,0,test
A-5999114,2,0,train
A-3090812,3,1,train
A-2813617,2,0,train
A-6632543,2,0,train
A-6578171,2,0,test
A-1860200,3,1,train
A-735340,2,0,train
A-4722828,2,0,train
A-27182,2,0,train
A-5947360,2,0,train
A-4338428,2,0,train
A-7377170,2,0,train
A-4302847,2,0,test
A-3417123,2,0,train
A-4166085,2,0,test
A-110469,2,0,train
A-2583475,2,0,test
A-3809803,2,0,train
A-14099,2,0,train
A-3077030,3,1,train
A-433951,3,1,train
A-4332760,2,0,train
A-3835062,2,0,train
A-1723005,3,1,train
A-6888465,2,0,train
A-4411921,2,0,train
A-7115124,2,0,train
A-6289441,2,0,train
A-6478883,2,0,train
A-1993882,3,1,test
A-2680683,3,1,train
A-824418,2,0,train
A-277002,2,0,train
A-1232270,2,0,test
A-742485,2,0,train
A-2307799,3,1,train
A-431713,2,0,train
A-6552706,2,0,train
A-4334021,2,0,train
A-4690122,2,0,train
A-3988016,2,0,train
A-5546067,2,0,train
A-5047683,2,0,train
A-102607,3,1,train
A-5050676,2,0,test
A-7420148,2,0,train
A-2773707,3,1,train
A-1142878,2,0,train
A-2858377,3,1,test
A-2987890,3,1,train
A-3427765,3,1,train
A-4935649,2,0,train
A-3917321,2,0,train
A-3590282,2,0,train
A-1403015,3,1,test
A-5819267,2,0,train
A-605036,2,0,train
A-3731720,2,0,train
A-4646173,2,0,train
A-4824639,2,0,train
A-7381230,2,0,train
A-4512147,2,0,test
A-4216390,2,0,train
A-3540122,2,0,train
A-99304,3,1,train
A-2052943,2,0,train
A-4533339,2,0,train
A-7286066,2,0,train
A-6855711,2,0,test
A-4985206,2,0,train
A-3687266,2,0,train
A-5306710,2,0,test
A-6380855,2,0,train
A-4217486,2,0,train
A-3070337,2,0,train
A-5649275,2,0,train
A-3921717,2,0,test
A-7715260,3,1,train
A-67154,3,1,train
A-3732238,2,0,train
A-1279285,3,1,train
A-6880052,2,0,train
A-6508864,2,0,train
A-1661766,3,1,train
A-6419156,2,0,train
A-4865288,2,0,test
A-2870782,3,1,train
A-5186261,2,0,train
A-1047731,3,1,train
A-6637553,2,0,train
A-7209763,2,0,train
A-1140037,3,1,train
A-759936,3,1,train
A-5540867,2,0,train
A-4637111,2,0,test
A-4129342,2,0,test
A-5563943,2,0,train
A-1738461,2,0,test
A-2882373,3,1,test
A-2716328,2,0,test
A-6962771,2,0,train
A-3590639,3,1,train
A-4886851,2,0,train
A-7105959,2,0,train
A-6065549,2,0,train
A-860446,2,0,train
A-4431545,2,0,test
A-7056547,2,0,train
A-3316468,3,1,train
A-2467360,2,0,test
A-5582679,2,0,train
A-1548740,2,0,train
A-5040316,2,0,train
A-3712930,2,0,test
A-1041266,2,0,train
A-2067170,2,0,train
A-6779628,2,0,train
A-7333119,2,0,train
A-2625964,2,0,train
A-4824795,2,0,test
A-5449797,2,0,test
A-5742268,2,0,train
A-2778871,3,1,train
A-5520114,2,0,test
A-664467,2,0,train
A-5972076,2,0,train
A-519021,2,0,test
A-1624844,2,0,train
A-3422505,2,0,train
A-3549449,2,0,train
A-5250895,2,0,train
A-1008913,2,0,train
A-335645,2,0,train
A-891704,2,0,train
A-111384,3,1,train
A-3612079,3,1,train
A-7704860,4,1,test
A-1062067,2,0,train
A-2015961,3,1,train
A-1408813,2,0,train
A-2961320,3,1,train
A-7625693,2,0,train
A-4883196,2,0,test
A-5901436,2,0,train
A-274777,3,1,train
A-4753285,2,0,train
A-655261,2,0,test
A-4365968,2,0,train
A-6965456,2,0,train
A-7133043,2,0,train
A-3568208,2,0,train
A-5595521,2,0,train
A-6274969,2,0,train
A-875088,2,0,train
A-2467759,2,0,train
A-657325,2,0,train
A-3325236,2,0,test
A-331951,3,1,train
A-947968,3,1,train
A-3091485,3,1,train
A-974252,2,0,train
A-4031961,2,0,train
A-48549,3,1,train
A-3142031,3,1,train
A-621234,3,1,train
A-5286342,2,0,train
A-2937048,3,1,train
A-722944,2,0,train
A-2079500,3,1,train
A-3800749,2,0,train
A-5519590,2,0,train
A-69693,2,0,train
A-706927,2,0,train
A-3991344,2,0,train
A-7217900,2,0,train
A-5064745,2,0,train
A-22084,2,0,train
A-1326711,2,0,train
A-2221746,2,0,train
A-2870684,3,1,train
A-3012120,2,0,train
A-3984968,2,0,train
A-4999553,2,0,test
A-1099377,3,1,train
A-4552897,2,0,train
A-3219202,2,0,train
A-3989704,4,1,train
A-875429,2,0,train
A-4352089,2,0,train
A-3929500,4,1,train
A-2849754,2,0,train
A-314458,3,1,train
A-4563445,2,0,train
A-7430633,2,0,train
A-2634629,2,0,train
A-5542573,2,0,train
A-714280,2,0,test
A-6360130,2,0,test
A-4936818,2,0,train
A-5816577,2,0,train
A-5651647,2,0,train
A-825378,3,1,train
A-5607284,2,0,train
A-338231,2,0,train
A-7007777,2,0,train
A-3343687,3,1,train
A-5518030,2,0,train
A-4113836,2,0,test
A-3772236,2,0,train
A-5804562,2,0,train
A-2319520,3,1,test
A-2370018,2,0,train
A-7594702,4,1,train
A-3686625,2,0,train
A-5585000,2,0,train
A-2862453,2,0,train
A-1767778,2,0,train
A-950335,2,0,test
A-6762081,2,0,train
A-1341977,3,1,train
A-4391257,2,0,train
A-1702201,2,0,train
A-6991584,1,0,train
A-4475715,2,0,train
A-485410,3,1,train
A-4173534,2,0,train
A-1640032,2,0,train
A-4816640,2,0,train
A-5612467,2,0,train
A-3926422,2,0,test
A-5897414,2,0,train
A-6778630,2,0,test
A-7176847,2,0,train
A-7032469,2,0,train
A-93616,2,0,train
A-4197777,2,0,train
A-561114,1,0,train
A-1620681,3,1,train
A-5287747,2,0,train
A-3283469,2,0,train
A-6621421,2,0,test
A-1819005,2,0,train
A-4335176,2,0,test
A-526783,3,1,train
A-5879476,2,0,train
A-303846,2,0,train
A-1785401,3,1,train
A-5724586,2,0,train
A-3114591,3,1,train
A-7002176,2,0,train
A-1404303,3,1,test
A-1471563,3,1,train
A-4451793,2,0,train
A-4114125,2,0,train
A-1033783,2,0,train
A-5906237,2,0,train
A-4052698,2,0,train
A-5053872,2,0,train
A-340810,3,1,test
A-2575571,2,0,train
A-7358466,2,0,train
A-5429440,2,0,train
A-6217575,2,0,train
A-7606005,3,1,train
A-1678578,2,0,train
A-45374,3,1,test
A-7104659,2,0,train
A-6099300,2,0,train
A-2303002,2,0,train
A-65368,2,0,train
A-6453535,2,0,train
A-5654885,2,0,train
A-6585832,2,0,train
A-6562793,2,0,train
A-1529786,3,1,train
A-6783148,2,0,test
A-6155454,2,0,train
A-7355995,2,0,train
A-3911974,2,0,test
A-5657362,2,0,train
A-515113,2,0,train
A-1931446,3,1,train
A-3347296,2,0,test
A-4165850,2,0,train
A-7305225,2,0,train
A-1587779,2,0,train
A-6505629,2,0,train
A-79678,3,1,train
A-1199250,3,1,train
A-433529,2,0,train
A-5153409,2,0,train
A-319056,2,0,train
A-393895,2,0,test
A-3020742,2,0,test
A-869418,3,1,train
A-7663705,4,1,train
A-6734588,2,0,test
A-623079,3,1,train
A-4105270,2,0,train
A-7611301,2,0,test
A-1785442,2,0,train
A-7270818,2,0,test
A-297872,2,0,train
A-4133273,2,0,train
A-7047256,2,0,test
A-7209931,2,0,train
A-1833769,2,0,train
A-1040073,3,1,train
A-7680243,4,1,train
A-6286992,2,0,test
A-349204,3,1,train
A-4097143,2,0,train
A-4831064,2,0,train
A-5118301,2,0,test
A-4580960,2,0,test
A-5215578,2,0,test
A-7417856,2,0,train
A-494066,3,1,train
A-6816711,2,0,train
A-296932,2,0,train
A-2225540,3,1,train
A-6000170,2,0,test
A-272562,2,0,train
A-1509396,3,1,train
A-5606525,2,0,train
A-1411836,3,1,train
A-59147,2,0,test
A-5828286,2,0,train
A-537874,3,1,train
A-7677213,2,0,train
A-2955409,2,0,train
A-4142384,2,0,train
A-5107942,2,0,train
A-4010881,2,0,train
A-7666390,2,0,train
A-340069,2,0,train
A-296904,3,1,train
A-5072155,2,0,test
A-4994570,2,0,train
A-6134361,2,0,train
A-4049632,2,0,train
A-6796296,2,0,train
A-3315351,2,0,train
A-4362004,2,0,train
A-342937,3,1,train
A-3939145,2,0,train
A-6323963,2,0,train
A-6003307,2,0,test
A-4845980,2,0,test
A-4445888,2,0,train
A-2950867,2,0,train
A-3167797,2,0,train
A-94646,3,1,train
A-7511540,2,0,train
A-4089162,2,0,test
A-5396256,2,0,test
A-6116667,2,0,train
A-4355705,2,0,train
A-5071717,2,0,train
A-7208802,2,0,test
A-4246326,2,0,test
A-1333679,2,0,train
A-1345388,2,0,train
A-6658983,2,0,train
A-1882317,2,0,train
A-1655893,3,1,test
A-7623888,2,0,train
A-6308478,2,0,train
A-1045720,2,0,train
A-3968050,2,0,train
A-5620932,2,0,test
A-2865721,2,0,train
A-437092,2,0,test
A-2237764,2,0,test
A-347894,1,0,train
A-7035062,2,0,test
A-337594,2,0,train
A-1710416,2,0,train
A-333399,3,1,train
A-7729020,2,0,train
A-1681526,3,1,train
A-2547115,2,0,test
A-4806420,2,0,train
A-7560271,2,0,test
A-5004808,2,0,train
A-342419,3,1,train
A-5685599,2,0,train
A-4567576,2,0,train
A-4282579,2,0,train
A-2570968,2,0,train
A-7277347,2,0,train
A-6018776,2,0,train
A-5150012,2,0,test
A-1403230,2,0,train
A-2411079,2,0,train
A-6400522,2,0,test
A-1111478,3,1,train
A-4353804,2,0,train
A-2215789,3,1,test
A-6460410,2,0,train
A-1936351,3,1,train
A-6486761,2,0,train
A-7032011,2,0,train
A-5866464,2,0,train
A-3382237,3,1,train
A-2849491,3,1,train
A-4144166,2,0,train
A-4789670,2,0,test
A-2423026,2,0,train
A-719487,2,0,train
A-1117949,2,0,train
A-291908,2,0,train
A-5901957,2,0,train
A-5079351,2,0,train
A-3566177,2,0,train
A-668758,3,1,train
A-2332703,3,1,train
A-2496672,3,1,train
A-568094,1,0,train
A-1995279,2,0,train
A-5700644,2,0,test
A-2856669,2,0,train
A-7364293,2,0,test
A-5024491,2,0,train
A-349733,2,0,train
A-1958219,2,0,test
A-1102628,2,0,test
A-1709480,2,0,train
A-1190512,2,0,train
A-388174,2,0,train
A-1747135,2,0,test
A-4787282,2,0,train
A-4588136,2,0,train
A-1770913,2,0,test
A-4872758,2,0,train
A-5275140,2,0,train
A-3089315,3,1,train
A-4763033,2,0,train
A-2928192,3,1,train
A-5489193,2,0,train
A-5345275,2,0,train
A-6258004,2,0,test
A-3655317,2,0,train
A-1915905,2,0,train
A-6485016,2,0,train
A-70106,2,0,train
A-2205505,3,1,train
A-3231067,3,1,train
A-2759665,2,0,train
A-50792,2,0,train
A-578850,3,1,train
A-432763,2,0,train
A-5740289,2,0,train
A-99766,2,0,train
A-2015841,3,1,train
A-5287255,2,0,train
A-1717786,3,1,train
A-5902573,2,0,train
A-5840531,2,0,train
A-3423292,2,0,test
A-6727808,2,0,train
A-5246182,2,0,train
A-69833,2,0,train
A-5581269,2,0,train
A-1520738,2,0,train
A-3765782,2,0,train
A-2835084,2,0,train
A-1826358,3,1,test
A-5943726,2,0,train
A-6653722,2,0,train
A-7690067,2,0,train
A-1662433,2,0,train
A-6132741,2,0,test
A-2997732,3,1,train
A-590544,1,0,train
A-7338738,2,0,train
A-4064265,2,0,train
A-2067685,2,0,train
A-6273997,2,0,train
A-6623,2,0,train
A-3777897,2,0,test
A-6209288,2,0,train
A-7310180,2,0,train
A-627437,1,0,train
A-1606924,3,1,test
A-7248844,2,0,train
A-5367115,2,0,train
A-6188691,2,0,train
A-7013453,2,0,train
A-4509153,2,0,train
A-2692482,3,1,train
A-4869043,2,0,train
A-3771842,2,0,train
A-2283551,2,0,train
A-5662591,2,0,train
A-6552209,2,0,test
A-7404494,2,0,train
A-4183726,2,0,train
A-7306826,2,0,train
A-2563131,2,0,train
A-4374389,2,0,test
A-7266749,2,0,train
A-6398940,2,0,train
A-5705490,2,0,train
A-2862852,2,0,train
A-1600443,3,1,test
A-4265250,2,0,train
A-5767367,2,0,train
A-5930632,2,0,train
A-6523591,2,0,train
A-4051249,2,0,train
A-5169530,2,0,test
A-5086855,2,0,train
A-460997,3,1,train
A-317772,3,1,train
A-3773037,2,0,train
A-3693465,2,0,train
A-6348228,2,0,train
A-5809875,2,0,train
A-5830676,2,0,train
A-2665509,3,1,train
A-7606504,2,0,train
A-7187734,1,0,train
A-407483,2,0,train
A-4148294,2,0,test
A-4819676,2,0,train
A-4531094,2,0,test
A-43589,3,1,train
A-940105,2,0,train
A-31846,2,0,train
A-7622719,2,0,train
A-347380,2,0,train
A-4373364,2,0,train
A-4624142,2,0,train
A-4143259,2,0,test
A-95937,3,1,train
A-5729006,2,0,test
A-5681247,2,0,test
A-7669451,3,1,train
A-7642295,2,0,train
A-6992942,2,0,train
A-6588895,2,0,train
A-6672347,2,0,train
A-7320137,2,0,train
A-16563,2,0,train
A-5227610,2,0,test
A-5111516,2,0,train
A-2380880,3,1,train
A-2503521,2,0,train
A-781563,3,1,test
A-73828,2,0,train
A-396550,2,0,train
A-1969183,2,0,train
A-3430922,2,0,train
A-7404393,2,0,train
A-5194849,2,0,train
A-7011169,2,0,train
A-6278500,2,0,train
A-1423078,2,0,train
A-3552778,2,0,train
A-1075270,3,1,train
A-7492025,3,1,train
A-1759350,3,1,test
A-6232842,2,0,train
A-2200297,2,0,train
A-7263754,2,0,test
A-6985457,2,0,test
A-5721389,2,0,train
A-2227786,3,1,test
A-5940193,2,0,train
A-974156,2,0,train
A-35530,2,0,train
A-3068369,2,0,train
A-7175123,2,0,train
A-7759241,2,0,test
A-2308609,2,0,train
A-3394481,3,1,test
A-2701666,3,1,train
A-6025086,4,1,train
A-2349689,2,0,train
A-3769677,2,0,test
A-4704839,2,0,train
A-6843889,2,0,train
A-3550718,2,0,train
A-1707190,2,0,train
A-92862,2,0,train
A-1697334,2,0,train
A-2653655,2,0,train
A-5625601,2,0,train
A-561337,3,1,train
A-554488,2,0,train
A-5801680,2,0,train
A-7149990,4,1,test
A-6050863,2,0,train
A-6233174,2,0,test
A-5873303,2,0,train
A-7268552,2,0,train
A-461704,3,1,train
A-1233984,3,1,train
A-3170043,2,0,test
A-50275,2,0,train
A-1954191,2,0,train
A-4075284,2,0,train
A-6985081,2,0,train
A-4292604,2,0,train
A-3697747,2,0,test
A-7416905,2,0,train
A-650266,2,0,train
A-5758263,2,0,train
A-3664358,2,0,train
A-6435991,2,0,test
A-1989890,2,0,train
A-1748704,2,0,train
A-1015653,2,0,test
A-3365166,3,1,train
A-6222467,2,0,train
A-645483,2,0,train
A-5042251,2,0,train
A-7039502,2,0,test
A-3935510,2,0,train
A-4938538,2,0,train
A-7007321,1,0,train
A-302686,2,0,test
A-4527724,2,0,test
A-5151165,2,0,train
A-2918238,2,0,train
A-353438,3,1,test
A-5811297,2,0,train
A-1874962,3,1,train
A-7261738,2,0,test
A-5330151,2,0,train
A-4657660,2,0,train
A-5934776,2,0,train
A-7610823,2,0,train
A-48090,3,1,train
A-4662205,2,0,train
A-278515,2,0,train
A-2965962,2,0,train
A-3194059,2,0,train
A-4276913,2,0,test
A-5186742,2,0,train
A-4939718,2,0,train
A-3637786,2,0,train
A-5058726,2,0,train
A-35491,2,0,train
A-290013,2,0,train
A-3439428,3,1,test
A-7160176,2,0,train
A-7023225,2,0,train
A-1524633,3,1,train
A-347321,2,0,test
A-4470756,2,0,test
A-6853533,2,0,train
A-707321,3,1,train
A-3536718,3,1,train
A-3942259,2,0,train
A-6784940,2,0,train
A-7341805,2,0,train
A-6592767,2,0,train
A-6441378,2,0,train
A-6396021,2,0,train
A-4411514,2,0,train
A-5047638,2,0,train
A-7106614,2,0,test
A-1305795,2,0,test
A-6312050,2,0,train
A-791720,2,0,train
A-4951360,2,0,train
A-7706367,2,0,train
A-4547502,2,0,train
A-979418,2,0,train
A-5708941,2,0,train
A-6554333,2,0,train
A-432698,2,0,train
A-3540570,2,0,test
A-5768507,2,0,train
A-5212228,2,0,train
A-2942435,3,1,train
A-3793707,2,0,train
A-6646870,2,0,test
A-7218796,2,0,train
A-4140152,2,0,test
A-7155432,1,0,train
A-2700780,2,0,train
A-6781775,2,0,train
A-1204982,2,0,train
A-6094018,2,0,train
A-2070043,2,0,test
A-4480452,2,0,train
A-5356309,2,0,train
A-11471,2,0,train
A-2893752,2,0,train
A-5022403,2,0,test
A-2101519,2,0,train
A-5929621,2,0,train
A-2292366,2,0,train
A-5416380,2,0,train
A-299999,3,1,test
A-38939,2,0,train
A-2585372,2,0,test
A-1893317,2,0,train
A-5790060,2,0,train
A-1461034,3,1,train
A-3140012,2,0,test
A-1213709,3,1,train
A-4439670,2,0,train
A-1454923,3,1,test
A-7114264,2,0,train
A-4505143,2,0,train
A-88371,2,0,train
A-2528778,3,1,train
A-7004712,2,0,train
A-494467,2,0,train
A-7346090,2,0,train
A-3594459,3,1,train
A-2508140,2,0,train
A-7688884,2,0,test
A-7133304,2,0,train
A-7087696,1,0,train
A-1959059,2,0,train
A-95173,3,1,train
A-4853796,2,0,train
A-3117627,3,1,train
A-7568259,2,0,train
A-7750275,2,0,train
A-6772562,2,0,train
A-7148021,2,0,train
A-5635777,2,0,test
A-3230459,2,0,train
A-348193,2,0,train
A-5653478,2,0,test
A-4601445,2,0,train
A-7378493,2,0,train
A-7272208,2,0,train
A-6783,2,0,train
A-4611199,2,0,train
A-5309346,4,1,train
A-6307473,2,0,test
A-2451330,2,0,test
A-6896385,2,0,train
A-3415467,2,0,train
A-6113305,2,0,train
A-4644219,2,0,train
A-6723817,2,0,train
A-753400,2,0,test
A-391189,2,0,train
A-2868427,2,0,train
A-290391,3,1,train
A-104469,3,1,train
A-3430119,2,0,test
A-2222058,2,0,train
A-3357644,2,0,train
A-6217406,2,0,train
A-5308974,2,0,train
A-4823428,2,0,test
A-4248018,2,0,test
A-386039,2,0,train
A-6698289,2,0,train
A-3287954,2,0,train
A-526427,2,0,train
A-2943307,3,1,test
A-4276651,2,0,train
A-2856788,3,1,train
A-3202394,2,0,train
A-458390,3,1,train
A-7307050,2,0,train
A-92936,3,1,test
A-1895735,2,0,train
A-7362630,2,0,train
A-3590402,2,0,train
A-3563913,2,0,train
A-3250468,2,0,test
A-4641062,4,1,train
A-1947914,2,0,test
A-3525691,2,0,train
A-6957887,2,0,train
A-53033,2,0,test
A-270351,2,0,train
A-389817,3,1,train
A-5644403,2,0,train
A-946326,3,1,train
A-6373265,2,0,train
A-4062202,2,0,test
A-3528927,2,0,train
